001197_M_18_180340_5443109.jpg,16.736432897583114,1,0.7609603772915534,0.48559670781893005,0.8009049773755657,1.6129398087083535,2.01389659731382,4.980745787974469,4.105896039197674,0.0,20.23662567138672,21.335460662841797,20.070236206054688,0.0,19.864185333251953,0.0,27.14958953857422,19.90519142150879,0.0,0.0,20.95094108581543,20.47802734375,0.0,0.0,18,1.8034,54.43109
0_M_33_187960_19277677.jpg,54.566214592619104,1,1.2370804715614376,2.7472527472527473,1.146788990825688,2.819359351756366,2.4584813547315516,1.5292487431845119,2.262844940185547,0.0,39.257904052734375,40.93635177612305,40.91688537597656,0.0,40.02171325683594,0.0,51.4243049621582,39.68913269042969,0.0,0.0,40.617210388183594,39.593467712402344,0.0,0.0,33,1.8796,192.77677
000558_M_33_172720_11403313.jpg,38.22484969796929,1,1.130659421386608,2.5104166666666665,1.025531914893617,2.4544232755100017,2.393317301845852,2.110738856707518,2.5863882041076405,0.0,26.34320831298828,27.525630950927734,27.074432373046875,0.0,26.461910247802734,0.0,34.57347106933594,26.471233367919922,0.0,0.0,27.302478790283203,26.516590118408203,0.0,0.0,33,1.7272,114.03313
000614_M_40_175260_9071848.jpg,29.534535859661933,1,1.318775109157867,2.0351758793969847,1.170520231213873,2.3364849268211336,1.9961081103212646,3.154737238248254,2.8974013340326,0.0,23.90480613708496,25.090909957885742,24.284189224243164,0.0,23.801910400390625,0.0,31.64603042602539,23.88400650024414,0.0,0.0,24.79749298095703,24.144519805908203,0.0,0.0,40,1.7526,90.71848
000728_F_28_167640_8391459.jpg,29.859475352559524,0,1.3345560544381614,1.4307692307692308,1.0035971223021583,2.675155090573412,2.665566721073149,1.7127217499577683,2.240035901360187,0.0,26.018230438232422,27.262182235717773,26.54952621459961,0.0,26.038043975830078,0.0,34.36185073852539,26.06490707397461,0.0,0.0,26.994047164916992,26.25670623779297,0.0,0.0,28,1.6764,83.91459
000565_F_26_160020_10432625.jpg,40.7422552058508,0,1.893699074969853,3.4715447154471546,1.4878048780487805,3.259565584948283,2.190855557096387,0.8797176887861196,1.7968213619616327,0.0,28.06974983215332,29.37884521484375,28.703399658203125,0.0,28.252086639404297,0.0,37.023799896240234,28.16323471069336,0.0,0.0,29.098812103271484,28.334346771240234,0.0,0.0,26,1.6002,104.32625
002141_M_30_177800_11267235.jpg,35.64132485407828,1,1.1200930733617758,2.4210526315789473,0.9956709956709957,2.247604034190145,2.2573762256431453,1.0004788904699968,2.8353256557298745,0.0,31.624208450317383,33.01154327392578,32.755027770996094,0.0,32.11015701293945,0.0,41.47452926635742,31.94439697265625,0.0,0.0,32.733097076416016,31.906471252441406,0.0,0.0,30,1.778,112.67235
001075_F_27_157480_7842613.jpg,31.62350276313456,0,1.0374447359487815,1.7876106194690264,0.6688741721854304,2.045953096100957,3.058801163477668,1.5888123604396036,2.29400102218779,0.0,33.372379302978516,34.82423400878906,34.48606872558594,0.0,33.85309600830078,0.0,43.83762741088867,33.64088821411133,0.0,0.0,34.57272720336914,33.65745544433594,0.0,0.0,27,1.5748,78.42613
000268_M_18_165100_6486371.jpg,23.796201556900154,1,0.9987816907923316,1.4137931034482758,0.6528662420382165,1.720150765065898,2.634767513320449,1.4383712814439504,3.50246042391149,0.0,24.78163719177246,25.915008544921875,25.389541625976562,0.0,24.888614654541016,0.0,32.614158630371094,24.879657745361328,0.0,0.0,25.689992904663086,24.98305892944336,0.0,0.0,18,1.651,64.86371
001166_M_31_167640_10205829.jpg,36.31557986256469,1,0.9983799817924276,1.6666666666666667,1.6666666666666667,1.62389085187098,0.9743345111225881,10.885615499097385,3.198422975893374,0.0,29.213829040527344,30.581531524658203,29.980113983154297,0.0,29.400527954101562,0.0,38.416561126708984,29.33836555480957,0.0,0.0,30.268577575683594,29.41071319580078,0.0,0.0,31,1.6764,102.05829
